     2 132 0.221386E+03  0.000000E+00  -.357693E+01  -.204701E+01  -.222346E+01
     2 133 0.788420E+03  0.000000E+00  -.467448E+01  -.150050E+01  -.261361E+01
     2 134 0.493983E+03  -.228062E+00  -.452827E+01  -.226242E+01  -.218776E+01
     2 135 0.470999E+03  -.684890E+00  -.364718E+01  -.149077E+01  -.193394E+01
     2 136 0.878939E+03  -.747604E+00  -.500000E+01  -.178421E+01  -.225665E+01
     2 137 0.233527E+04  -.130342E+01  -.469244E+01  -.180968E+01  -.300000E+01
     2 138 0.153858E+04  -.100417E+01  -.486822E+01  -.168420E+01  -.252357E+01
     2 139 0.124434E+04  -.105760E+01  -.436877E+01  -.173232E+01  -.100000E+01
     2 140 0.151215E+04  0.000000E+00  -.440219E+01  -.110000E+01  -.282412E+01
     2 141 0.970537E+03  -.813162E+00  -.458358E+01  -.202573E+01  -.190994E+01
     2 142 0.136805E+03  -.204201E+00  -.500000E+01  -.153092E+01  -.300000E+01
     2 143 0.280710E+04  -.200000E+01  -.410557E+01  -.179513E+01  -.272645E+01
     2 144 0.396139E+03  -.687938E+00  -.392090E+01  -.139492E+01  -.223969E+01
     2 145 0.298738E+04  -.149996E+01  -.354747E+01  -.171086E+01  -.300000E+01
     2 146 0.437103E+02  -.284857E+00  -.485188E+01  -.155751E+01  -.289714E+01
     2 147 0.146728E+04  0.000000E+00  -.430087E+01  -.166835E+01  -.158085E+01
     2 148 0.294913E+03  0.000000E+00  -.402211E+01  -.171391E+01  -.300000E+01
     2 149 0.149502E+04  -.943438E+00  -.436779E+01  -.179723E+01  -.253853E+01
     2 150 0.200397E+04  -.101207E+01  -.464289E+01  -.199521E+01  -.300000E+01
     3   1 0.383420E+02  -.357934E+00  -.432519E+01  -.138614E+01  -.242153E+01
